Date,Province/State,Confirmed,Deaths,Recovered
2020-02-01 23:00:00,Hubei Sheng,0.23176107560061715,0.19047619047619047,0.37209302325581395
2020-02-01 23:00:00,Hunan Sheng,0.12526997840172785,0.0,1.0
2020-02-01 23:00:00,Inner Mongolia Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Jiangsu Sheng,0.1483050847457627,0.0,0.16666666666666666
2020-02-01 23:00:00,Jiangxi Sheng,0.17417417417417416,0.0,0.8
2020-02-01 23:00:00,Jilin Sheng,0.34782608695652173,0.0,0.0
2020-02-01 23:00:00,Liaoning Sheng,0.09375,0.0,0.0
2020-02-01 23:00:00,Macau Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Ningxia Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Qinghai Sheng,0.2222222222222222,0.0,0.0
2020-02-01 23:00:00,Shaanxi Sheng,0.0,0.0,0.0
2020-02-01 23:00:00,Shandong Sheng,0.09333333333333334,0.0,0.2
2020-02-01 23:00:00,Shanghai Sheng,0.0903954802259887,0.0,0.0
